"resultid","resultmonth","winnerid","loserid","winnerset1","winnerset2","winnerset3","winnerset4","winnerset5","loserset1","loserset2","loserset3","loserset4","loserset5"
3934,"2019-08",3456,2170539,4,6,6,6,0,6,1,2,4,0
3935,"2019-01",4205,1740216,6,6,7,0,0,4,3,5,0,0
3937,"2019-10",206796,3468,6,4,6,0,0,2,6,3,0,0
3938,"2019-09",10281,11558,6,6,0,0,0,1,3,0,0,0
3941,"2019-10",5218,1976304,6,6,0,0,0,4,3,0,0,0
3944,"2019-11",3686,1906139,7,6,0,0,0,5,4,0,0,0
3945,"2019-09",4031,1863628,6,6,0,0,0,3,4,0,0,0
3946,"2019-07",96338,195354,7,6,0,0,0,6,3,0,0,0
3947,"2019-07",3994,3828,6,6,0,0,0,2,3,0,0,0
3948,"2019-07",142094,3721,7,7,0,0,0,6,6,0,0,0
3951,"2019-08",11040,10317,4,6,7,0,0,6,2,6,0,0
3953,"2019-07",4690,4401,6,7,0,0,0,2,5,0,0,0
3954,"2019-09",4133,2044152,7,7,0,0,0,5,6,0,0,0
3955,"2019-09",10775,1871321,7,6,0,0,0,6,2,0,0,0
3958,"2019-09",10324,1972277,6,6,0,0,0,2,4,0,0,0
3959,"2019-09",4205,235621,6,7,6,0,0,4,5,2,0,0
3960,"2019-08",34103,2035498,1,6,6,0,0,6,3,3,0,0
3961,"2019-07",51322,2044152,6,6,0,0,0,3,2,0,0,0
3962,"2019-01",3478,200425,6,7,6,0,0,3,5,4,0,0
3963,"2019-08",34103,77442,5,6,6,0,0,7,3,1,0,0
3964,"2019-05",3617,864189,3,7,6,0,0,6,6,2,0,0
3966,"2019-07",4073,55419,6,7,0,0,0,3,6,0,0,0
3967,"2019-11",4487,53125,6,6,6,0,0,4,7,2,0,0
3968,"2019-08",11342,84110,6,6,0,0,0,0,1,0,0,0
3970,"2019-09",230116,2035428,7,6,0,0,0,6,4,0,0,0
3972,"2019-11",214689,2555953,6,4,7,0,0,4,6,6,0,0
3974,"2019-10",4151,253195,6,7,0,0,0,4,6,0,0,0
3975,"2019-10",65230,3460,7,6,0,0,0,6,2,0,0,0
3976,"2019-02",2616345,3711,6,3,7,0,0,3,6,5,0,0
3977,"2019-08",2521591,3480,6,6,0,0,0,4,4,0,0,0
3979,"2019-10",64428,4169,6,6,6,0,0,7,4,3,0,0
3980,"2019-11",65365,1394186,7,6,0,0,0,6,2,0,0,0
3981,"2019-09",11042,1739159,6,6,0,0,0,1,2,0,0,0
3982,"2019-02",65308,55856,4,6,7,0,0,6,1,5,0,0
3985,"2019-09",830070,3791,6,6,0,0,0,1,2,0,0,0
3986,"2019-02",219786,10767,6,7,0,0,0,4,6,0,0,0
3987,"2019-03",10340,836822,7,4,6,0,0,6,6,2,0,0
3988,"2019-12",2526148,373773,6,6,0,0,0,4,3,0,0,0
3989,"2019-08",208113,3656,4,6,6,0,0,6,2,4,0,0
3994,"2019-07",3666,1978582,6,7,0,0,0,4,5,0,0,0
3996,"2019-06",230116,308451,0,6,6,0,0,6,3,4,0,0
3997,"2019-08",2065915,64324,6,7,0,0,0,3,6,0,0,0
3998,"2019-08",28145,1607950,3,7,7,0,0,6,6,6,0,0
3999,"2019-10",3867,53255,3,7,7,0,0,6,6,6,0,0
4000,"2019-03",83218,53840,6,7,0,0,0,3,6,0,0,0
4002,"2019-10",10352,10344,6,6,0,0,0,4,2,0,0,0
4003,"2019-09",2590128,9505,6,1,6,0,0,3,6,3,0,0
4004,"2019-09",11348,11366,7,3,6,0,0,5,6,4,0,0
4005,"2019-03",34159,593241,1,6,6,0,0,6,2,4,0,0
4009,"2019-08",3723,2596786,7,7,0,0,0,6,6,0,0,0
4010,"2019-10",196974,4464,6,6,0,0,0,3,3,0,0,0
4012,"2019-09",4031,3982,3,6,6,0,0,6,3,4,0,0
4014,"2019-07",1394174,3534,7,6,0,0,0,5,4,0,0,0
4018,"2019-10",364584,84281,6,7,0,0,0,4,6,0,0,0
4019,"2019-07",3766,3701,6,7,0,0,0,4,6,0,0,0
4021,"2019-07",53292,218755,6,2,6,0,0,4,6,4,0,0
4022,"2019-01",11076,2555950,6,6,0,0,0,3,2,0,0,0
4023,"2019-07",135440,56823,7,7,0,0,0,5,6,0,0,0
4026,"2019-01",847617,10788,1,6,6,0,0,6,3,4,0,0
4027,"2019-10",2516571,3654,6,3,7,0,0,3,6,6,0,0
4028,"2019-10",10532,270800,6,6,0,0,0,4,3,0,0,0
4029,"2019-07",1601923,57529,3,7,6,0,0,6,6,2,0,0
4030,"2019-08",200399,3488,6,7,7,0,0,4,6,6,0,0
4031,"2019-07",1983321,65635,6,6,0,0,0,4,4,0,0,0
4032,"2019-10",60157,52294,7,6,0,0,0,6,4,0,0,0
4033,"2019-02",76892,47233,6,6,0,0,0,2,1,0,0,0
4034,"2019-09",1740216,4299,6,6,0,0,0,1,4,0,0,0
4039,"2019-03",4733,64675,6,6,6,0,0,4,7,3,0,0
4040,"2019-11",171016,51330,6,6,0,0,0,3,4,0,0,0
4041,"2019-08",125079,49979,6,6,0,0,0,3,3,0,0,0
4042,"2019-11",95375,1976304,6,6,0,0,0,4,1,0,0,0
4043,"2019-01",10378,11095,7,6,6,0,0,6,7,4,0,0
4045,"2019-01",206796,3478,3,7,6,0,0,6,6,4,0,0
4046,"2019-09",2596786,208113,7,6,0,0,0,6,4,0,0,0
4047,"2019-11",167844,4128,6,6,0,0,0,3,2,0,0,0
4048,"2019-11",77442,10434,6,6,0,0,0,2,0,0,0,0
4049,"2019-01",200425,67623,6,7,0,0,0,4,6,0,0,0
4050,"2019-07",1399808,3679,1,7,6,0,0,6,6,4,0,0
4051,"2019-10",28836,2555946,6,6,0,0,0,3,4,0,0,0
4052,"2019-11",167938,42381,3,6,6,0,0,6,3,4,0,0
4054,"2019-08",53449,28080,7,1,6,0,0,6,6,3,0,0
4057,"2019-08",235621,52337,7,6,0,0,0,6,3,0,0,0
4058,"2019-08",11666,11134,6,3,7,0,0,3,6,6,0,0
4059,"2019-07",2525708,10063,6,6,0,0,0,3,4,0,0,0
4060,"2019-08",224134,224142,3,6,6,0,0,6,4,4,0,0
4064,"2019-01",3478,53374,6,6,6,6,0,4,7,2,3,0
4065,"2019-08",49930,153710,6,6,0,0,0,2,2,0,0,0
4066,"2019-11",94283,53374,7,6,0,0,0,6,4,0,0,0
4069,"2019-12",10811,45447,4,6,6,0,0,6,4,0,0,0
4070,"2019-11",206329,4193,6,6,0,0,0,3,3,0,0,0
4071,"2019-11",218755,1517181,3,6,6,0,0,6,3,0,0,0
4073,"2019-09",2204585,1625971,3,7,6,0,0,6,6,4,0,0
4074,"2019-09",54130,67499,6,6,0,0,0,4,4,0,0,0
4075,"2019-03",3456,3700,6,6,0,0,0,1,4,0,0,0
4076,"2019-10",27419,1157738,5,6,7,0,0,7,1,5,0,0
4077,"2019-10",85223,2231281,6,6,0,0,0,0,1,0,0,0
4078,"2019-10",11788,219811,6,7,0,0,0,2,5,0,0,0
4079,"2019-10",124948,960543,6,6,0,0,0,3,3,0,0,0
4080,"2019-09",2616345,52873,7,7,0,0,0,5,6,0,0,0
4081,"2019-09",53840,55282,4,6,6,0,0,6,0,4,0,0
4082,"2019-08",1973165,65308,6,1,6,0,0,4,6,4,0,0
4084,"2019-09",1393213,1906302,3,6,6,0,0,6,4,3,0,0
4085,"2019-12",1784530,2112279,6,6,0,0,0,3,4,0,0,0
4087,"2019-10",3503,51794,6,6,0,0,0,4,2,0,0,0
4088,"2019-05",1008596,3534,6,6,0,0,0,2,2,0,0,0
4089,"2019-05",2516571,4021,1,7,6,0,0,6,6,4,0,0
4090,"2019-06",3666,3967,6,7,0,0,0,3,6,0,0,0
4091,"2019-09",153710,4611,6,6,0,0,0,3,4,0,0,0
4095,"2019-09",806774,27273,6,7,0,0,0,2,6,0,0,0
4096,"2019-02",53374,3587,6,7,0,0,0,2,5,0,0,0
4097,"2019-08",3569,2601750,6,6,0,0,0,4,2,0,0,0
4098,"2019-01",50083,58235,0,6,6,0,0,6,3,3,0,0
4100,"2019-10",2245575,3586,4,6,6,0,0,6,1,3,0,0
4101,"2019-10",606930,4417,6,6,0,0,0,4,4,0,0,0
4102,"2019-10",10537,11703,6,6,0,0,0,2,3,0,0,0
4104,"2019-01",77968,4401,6,7,0,0,0,2,6,0,0,0
4105,"2019-10",10347,10303,6,6,0,0,0,1,4,0,0,0
4107,"2019-09",45027,11342,5,6,6,0,0,7,3,2,0,0
4109,"2019-07",10292,2595933,6,6,0,0,0,4,2,0,0,0
4113,"2019-02",200425,64318,7,6,0,0,0,6,1,0,0,0
4114,"2019-09",53255,3587,6,3,6,0,0,3,6,3,0,0
4115,"2019-10",10751,57418,6,6,0,0,0,4,1,0,0,0
4116,"2019-03",10479,10281,6,7,0,0,0,2,5,0,0,0
4117,"2019-01",84281,11370,6,6,0,0,0,1,4,0,0,0
4118,"2019-07",196974,55908,6,7,0,0,0,3,6,0,0,0
4120,"2019-09",2097125,1609206,6,6,0,0,0,4,4,0,0,0
4121,"2019-02",7479,27182,7,6,0,0,0,6,3,0,0,0
4122,"2019-10",10527,191038,6,2,6,0,0,4,6,2,0,0
4123,"2019-03",85223,10267,6,6,0,0,0,2,4,0,0,0
4124,"2019-01",10469,58893,6,6,0,0,0,4,3,0,0,0
4125,"2019-08",11359,10352,6,4,6,0,0,3,6,4,0,0
4126,"2019-11",142720,51094,5,6,6,0,0,7,2,3,0,0
4127,"2019-10",54182,233047,7,6,0,0,0,6,2,0,0,0
4128,"2019-01",200425,28081,7,6,0,0,0,6,4,0,0,0
4129,"2019-06",3679,2087254,4,6,6,0,0,6,3,1,0,0
4131,"2019-02",11767,10885,6,7,0,0,0,4,5,0,0,0
4132,"2019-08",224134,207438,2,6,6,0,0,6,2,3,0,0
4133,"2019-03",11558,92088,4,6,6,0,0,6,4,4,0,0
4135,"2019-03",2035498,10371,6,6,0,0,0,3,3,0,0,0
4136,"2019-07",49924,3887,6,6,0,0,0,1,1,0,0,0
4137,"2019-03",11767,10885,6,3,6,0,0,3,6,0,0,0
4138,"2019-11",10850,167938,7,6,0,0,0,5,1,0,0,0
4139,"2019-03",151401,77968,6,6,7,0,0,4,7,6,0,0
4141,"2019-09",74588,50083,6,6,0,0,0,4,2,0,0,0
4143,"2019-03",235621,218159,6,6,0,0,0,3,1,0,0,0
4145,"2019-03",11640,51673,6,6,0,0,0,2,1,0,0,0
4146,"2019-09",3884,90634,7,3,7,0,0,5,6,6,0,0
4147,"2019-09",303997,4954,6,4,6,0,0,4,6,2,0,0
4148,"2019-06",1945656,162815,6,3,6,0,0,3,6,1,0,0
4149,"2019-07",3499,2095984,6,6,7,0,0,3,7,6,0,0
4150,"2019-09",51547,10403,6,6,0,0,0,4,3,0,0,0
4152,"2019-08",10526,28171,1,7,7,0,0,6,5,6,0,0
4156,"2019-10",247320,4151,3,6,6,0,0,6,1,4,0,0
4157,"2019-03",2231281,191038,3,7,6,0,0,6,6,3,0,0
4158,"2019-08",5218,3503,4,6,6,0,0,6,3,4,0,0
4159,"2019-01",67623,28097,6,6,6,4,6,4,2,7,6,3
4160,"2019-01",3695,3464,6,7,0,0,0,3,6,0,0,0
4161,"2019-01",3695,240231,6,6,0,0,0,3,3,0,0,0
4163,"2019-10",75587,3960,6,7,0,0,0,3,6,0,0,0
4164,"2019-08",3495,3927,6,6,6,0,0,7,4,3,0,0
4165,"2019-09",76531,57529,6,7,0,0,0,4,6,0,0,0
4166,"2019-03",3686,3712,7,7,0,0,0,6,6,0,0,0
4167,"2019-10",67623,206796,7,7,0,0,0,6,6,0,0,0
4168,"2019-02",28900,11713,6,6,0,0,0,1,0,0,0,0
4169,"2019-08",1393071,53198,6,6,0,0,0,0,3,0,0,0
4170,"2019-03",3832,3746,4,6,6,0,0,6,4,4,0,0
4171,"2019-03",2596786,203816,7,7,0,0,0,5,5,0,0,0
4172,"2019-08",95524,2521591,7,6,0,0,0,6,3,0,0,0
4174,"2019-08",11035,52346,6,6,6,0,0,2,7,3,0,0
4177,"2019-03",73237,4515,6,6,0,0,0,4,4,0,0,0
4178,"2019-08",1194009,81226,6,7,0,0,0,4,6,0,0,0
4179,"2019-10",45027,259658,6,6,0,0,0,3,3,0,0,0
4180,"2019-08",53374,54351,6,7,0,0,0,1,6,0,0,0
4182,"2019-11",1988251,1083703,6,6,0,0,0,3,2,0,0,0
4184,"2019-08",217512,3464,7,7,0,0,0,5,6,0,0,0
4185,"2019-03",3702,196974,7,7,0,0,0,6,6,0,0,0
4186,"2019-07",2537714,3746,6,6,0,0,0,4,3,0,0,0
4187,"2019-07",5218,4633,6,7,0,0,0,4,6,0,0,0
4188,"2019-08",52294,224134,7,5,7,0,0,5,7,6,0,0
4189,"2019-08",1740216,57529,6,6,0,0,0,3,1,0,0,0
4190,"2019-07",51322,47138,6,3,6,0,0,4,6,3,0,0
4191,"2019-10",50113,10457,6,6,0,0,0,2,3,0,0,0
4192,"2019-09",10383,11134,6,7,0,0,0,4,6,0,0,0
4193,"2019-02",3691,3462,6,6,0,0,0,1,4,0,0,0
4194,"2019-08",51304,10378,6,7,0,0,0,4,6,0,0,0
4195,"2019-01",77968,263508,6,6,0,0,0,3,4,0,0,0
4197,"2019-10",74148,1972277,1,6,7,0,0,6,2,5,0,0
4199,"2019-09",1971098,1399808,6,3,6,0,0,3,6,3,0,0
4200,"2019-08",207438,3686,7,7,0,0,0,5,6,0,0,0
4201,"2019-02",58272,10479,6,6,0,0,0,2,4,0,0,0
4202,"2019-08",191910,34159,4,7,6,0,0,6,5,4,0,0
4203,"2019-09",1517181,411593,6,6,6,0,0,2,7,1,0,0
4204,"2019-10",218163,1398935,6,6,0,0,0,3,4,0,0,0
4205,"2019-11",50817,5600,7,6,0,0,0,6,4,0,0,0
4206,"2019-09",3654,2085750,6,6,0,0,0,2,2,0,0,0
4208,"2019-05",373773,207039,1,6,6,0,0,6,3,3,0,0
4209,"2019-09",11599,10378,6,6,7,0,0,3,7,6,0,0
4210,"2019-09",4031,94598,6,6,0,0,0,3,1,0,0,0
4211,"2019-09",240233,53488,6,6,0,0,0,0,3,0,0,0
4212,"2019-03",76531,3499,7,6,0,0,0,6,4,0,0,0
4213,"2019-10",439496,1517181,6,7,0,0,0,3,6,0,0,0
4215,"2019-06",206329,1731401,7,6,0,0,0,5,3,0,0,0
4216,"2019-03",593241,240233,6,6,6,0,0,1,7,2,0,0
4221,"2019-03",11695,83015,6,1,6,0,0,3,6,4,0,0
4223,"2019-11",247320,4622,6,6,0,0,0,4,4,0,0,0
4224,"2019-08",28081,81226,6,6,0,0,0,4,4,0,0,0
4225,"2019-08",53374,3499,7,6,0,0,0,6,1,0,0,0
4226,"2019-10",11361,11134,6,2,6,0,0,4,6,1,0,0
4227,"2019-09",10340,10539,6,7,0,0,0,1,5,0,0,0
4229,"2019-08",52345,11042,6,6,0,0,0,3,2,0,0,0
4230,"2019-09",11140,10347,6,7,0,0,0,2,5,0,0,0
4236,"2019-11",93001,803078,6,6,0,0,0,4,3,0,0,0
4237,"2019-02",2555959,2595931,6,6,0,0,0,3,2,0,0,0
4238,"2019-11",806774,54182,6,3,6,0,0,2,6,3,0,0
4240,"2019-10",218159,57433,6,6,6,0,0,7,0,1,0,0
4241,"2019-07",54171,2602174,6,6,0,0,0,1,4,0,0,0
4242,"2019-01",398304,11140,6,7,0,0,0,4,6,0,0,0
4244,"2019-08",53374,51297,6,7,0,0,0,2,5,0,0,0
4245,"2019-10",4193,2579584,6,3,6,0,0,1,6,4,0,0
4247,"2019-07",200425,54351,6,2,7,0,0,4,6,5,0,0
4250,"2019-03",3700,4417,6,6,0,0,0,3,4,0,0,0
4252,"2019-08",84513,2093432,3,6,7,0,0,6,4,6,0,0
4253,"2019-10",70784,3839,6,6,0,0,0,1,2,0,0,0
4257,"2019-03",3713,54846,4,6,6,0,0,6,2,2,0,0
4258,"2019-09",81226,4073,7,6,0,0,0,6,3,0,0,0
4259,"2019-09",52346,56801,6,0,6,0,0,3,6,2,0,0
4260,"2019-09",3460,7479,6,6,6,0,0,7,3,4,0,0
4262,"2019-09",2085750,55210,7,6,0,0,0,5,3,0,0,0
4264,"2019-02",1194009,3488,7,7,0,0,0,5,5,0,0,0
4265,"2019-10",3475,3687,5,6,7,0,0,7,3,5,0,0
4267,"2019-10",3478,4372,6,6,0,0,0,3,4,0,0,0
4268,"2019-07",5069,3534,7,6,0,0,0,5,3,0,0,0
4270,"2019-09",7479,207061,7,3,6,0,0,5,6,4,0,0
4271,"2019-09",3469,67623,7,6,6,0,0,5,3,4,0,0
4272,"2019-10",4073,54846,7,6,0,0,0,6,2,0,0,0
4274,"2019-03",11767,11640,7,6,0,0,0,5,0,0,0,0
4275,"2019-02",3700,2611704,6,6,0,0,0,4,1,0,0,0
4278,"2019-03",2555959,11767,3,7,6,0,0,6,5,3,0,0
4280,"2019-08",207438,200425,6,6,0,0,0,2,2,0,0,0
4281,"2019-10",10242,52345,7,6,0,0,0,5,4,0,0,0
4282,"2019-09",10793,252210,6,6,0,0,0,1,2,0,0,0
4283,"2019-08",53292,177312,6,7,0,0,0,2,5,0,0,0
4284,"2019-05",207050,5164,6,6,0,0,0,3,4,0,0,0
4286,"2019-02",10306,1398920,6,6,0,0,0,3,3,0,0,0
4287,"2019-09",56735,203204,7,6,0,0,0,6,3,0,0,0
4288,"2019-09",67623,3495,6,6,0,0,0,1,3,0,0,0
4289,"2019-07",65230,70622,6,6,6,0,0,7,2,4,0,0
4290,"2019-02",196974,4560,6,6,0,0,0,4,0,0,0,0
4291,"2019-08",3691,3994,6,4,6,7,0,2,6,3,5,0
4293,"2019-08",10324,11247,7,6,6,0,0,6,7,4,0,0
4294,"2019-01",206796,54351,6,7,6,0,0,4,5,4,0,0
4298,"2019-08",10793,10307,7,6,0,0,0,5,4,0,0,0
4299,"2019-07",67431,58235,5,6,6,0,0,7,3,1,0,0
4302,"2019-09",273950,49875,7,7,0,0,0,6,6,0,0,0
4303,"2019-09",11599,54458,7,6,0,0,0,6,3,0,0,0
4304,"2019-08",4021,2070519,4,6,6,0,0,6,4,3,0,0
4305,"2019-03",10249,11348,6,6,0,0,0,3,3,0,0,0
4307,"2019-08",166504,3460,6,6,0,0,0,4,4,0,0,0
4308,"2019-02",3458,3686,7,6,7,0,0,6,7,6,0,0
4309,"2019-11",56114,253894,4,7,6,0,0,6,6,4,0,0
4310,"2019-10",3746,4169,6,3,7,0,0,4,6,6,0,0
4311,"2019-09",11342,10769,6,6,0,0,0,2,3,0,0,0
4312,"2019-09",206806,204410,6,6,0,0,0,2,1,0,0,0
4313,"2019-01",3695,3701,6,5,6,6,0,3,7,2,1,0
4316,"2019-02",1374418,5069,6,3,6,0,0,4,6,0,0,0
4319,"2019-01",94283,3960,6,2,6,7,0,3,6,2,5,0
4320,"2019-11",214689,1609094,6,6,0,0,0,4,3,0,0,0
4321,"2019-09",3878,247320,6,7,0,0,0,3,6,0,0,0
4322,"2019-07",4169,2204714,3,7,6,0,0,6,5,2,0,0
4323,"2019-03",191038,2114659,6,7,0,0,0,4,5,0,0,0
4324,"2019-09",1739159,57541,5,6,7,0,0,7,0,5,0,0
4325,"2019-10",11361,52345,6,7,0,0,0,1,5,0,0,0
4327,"2019-09",1940917,3699,3,6,6,0,0,6,3,4,0,0
4328,"2019-08",85223,10829,6,6,0,0,0,2,0,0,0,0
4329,"2019-07",3860,64318,4,6,6,0,0,6,0,3,0,0
4330,"2019-12",65329,90999,6,1,6,0,0,3,6,4,0,0
4332,"2019-06",2536184,2103676,6,6,0,0,0,2,1,0,0,0
4334,"2019-10",4445,55965,6,7,0,0,0,3,6,0,0,0
4335,"2019-09",2616345,67499,6,6,0,0,0,4,4,0,0,0
4337,"2019-09",3617,91084,3,6,6,0,0,6,1,4,0,0
4339,"2019-09",11076,50105,6,6,0,0,0,3,0,0,0,0
4340,"2019-09",1969408,10843,7,6,0,0,0,6,1,0,0,0
4341,"2019-08",11140,240233,6,6,0,0,0,4,1,0,0,0
4343,"2019-09",91959,2224716,6,6,0,0,0,3,3,0,0,0
4344,"2019-08",235621,3761,6,6,0,0,0,4,2,0,0,0
4345,"2019-11",1988251,3839,6,3,7,0,0,4,6,6,0,0
4346,"2019-09",1948598,1570645,6,6,0,0,0,2,2,0,0,0
4347,"2019-08",81226,3863,7,4,6,0,0,6,6,3,0,0
4348,"2019-10",10473,11035,6,6,0,0,0,4,2,0,0,0
4350,"2019-07",4690,4128,6,6,0,0,0,2,0,0,0,0
4351,"2019-09",246945,166446,6,6,0,0,0,3,2,0,0,0
4352,"2019-11",64324,4075,7,7,0,0,0,6,6,0,0,0
4353,"2019-09",10479,28289,6,3,6,0,0,1,6,3,0,0
4354,"2019-10",2544742,3699,6,5,7,0,0,4,7,6,0,0
4355,"2019-09",10759,161912,6,6,0,0,0,2,4,0,0,0
4358,"2019-09",10789,28145,7,6,0,0,0,6,3,0,0,0
4361,"2019-06",1157738,1459374,6,6,0,0,0,4,3,0,0,0
4367,"2019-07",5218,2500037,6,6,0,0,0,2,4,0,0,0
4369,"2019-03",4445,49869,6,7,0,0,0,4,5,0,0,0
4371,"2019-10",3943,54415,6,6,0,0,0,1,0,0,0,0
4372,"2019-11",55856,2595931,6,7,0,0,0,1,5,0,0,0
4373,"2019-11",919337,3994,3,7,6,0,0,6,6,4,0,0
4374,"2019-11",74171,54182,6,6,0,0,0,3,2,0,0,0
4375,"2019-09",58272,11140,6,6,0,0,0,2,3,0,0,0
4379,"2019-01",84513,53395,6,7,0,0,0,4,5,0,0,0
4380,"2019-08",11349,11042,6,6,0,0,0,1,3,0,0,0
4381,"2019-08",606930,56823,7,6,0,0,0,5,3,0,0,0
4383,"2019-03",52346,10274,6,6,0,0,0,2,1,0,0,0
4385,"2019-09",1607950,10793,5,6,6,0,0,7,0,4,0,0
4387,"2019-11",743551,806774,7,6,0,0,0,6,3,0,0,0
4390,"2019-11",247320,1398935,6,7,0,0,0,3,6,0,0,0
4392,"2019-11",2390968,2488176,6,6,0,0,0,4,3,0,0,0
4393,"2019-02",53840,200425,2,6,6,0,0,6,4,2,0,0
4395,"2019-04",10322,28427,6,6,0,0,0,4,2,0,0,0
4396,"2019-01",57418,50111,6,6,0,0,0,1,4,0,0,0
4397,"2019-03",28145,11161,6,6,0,0,0,3,3,0,0,0
4399,"2019-09",200425,207037,6,6,0,0,0,3,4,0,0,0
4400,"2019-09",11767,11095,6,4,6,0,0,2,6,4,0,0
4401,"2019-09",10242,10310,6,6,0,0,0,1,3,0,0,0
4402,"2019-07",1398935,83953,4,6,6,0,0,6,3,0,0,0
4406,"2019-08",2555950,10843,6,6,0,0,0,3,4,0,0,0
4407,"2019-03",11349,10769,7,6,0,0,0,5,1,0,0,0
4408,"2019-09",11361,11558,6,4,6,0,0,4,6,3,0,0
4409,"2019-09",51304,28399,4,6,6,0,0,6,0,3,0,0
4410,"2019-03",11042,11359,7,6,0,0,0,5,1,0,0,0
4414,"2019-11",115535,734160,6,7,0,0,0,4,6,0,0,0
4415,"2019-10",100217,11134,7,6,0,0,0,6,4,0,0,0
4417,"2019-09",3699,2124594,6,7,0,0,0,2,5,0,0,0
4418,"2019-10",259658,191910,6,6,0,0,0,4,2,0,0,0
4419,"2019-07",3724,224678,4,6,7,0,0,6,3,6,0,0
4420,"2019-01",3507,95506,7,4,7,0,0,6,6,6,0,0
4421,"2019-02",46561,3723,4,6,6,0,0,6,3,1,0,0
4422,"2019-08",55849,3588,6,3,6,0,0,3,6,3,0,0
4423,"2019-03",51547,10788,6,7,0,0,0,2,5,0,0,0
4425,"2019-07",981589,191910,3,7,6,0,0,6,6,2,0,0
4426,"2019-10",1398940,253016,6,7,6,0,0,7,6,4,0,0
4427,"2019-08",58272,24753,6,6,0,0,0,3,1,0,0,0
4429,"2019-07",4190,2500037,3,6,6,0,0,6,4,4,0,0
4430,"2019-02",3462,73237,6,7,0,0,0,4,6,0,0,0
4433,"2019-09",10274,10751,7,6,0,0,0,5,4,0,0,0
4435,"2019-09",64700,3882,7,2,6,0,0,5,6,4,0,0
4436,"2019-10",10286,2043805,6,7,0,0,0,4,6,0,0,0
4437,"2019-07",195354,65365,4,6,6,0,0,6,3,4,0,0
4438,"2019-07",51297,203816,6,6,0,0,0,1,4,0,0,0
4439,"2019-02",200425,3644,6,6,0,0,0,1,4,0,0,0
4441,"2019-10",11361,28145,3,6,6,0,0,6,1,2,0,0
4442,"2019-11",51289,4690,6,7,0,0,0,4,6,0,0,0
4443,"2019-02",10479,11349,6,1,7,0,0,4,6,5,0,0
4444,"2019-10",80810,1157738,6,7,0,0,0,2,6,0,0,0
4445,"2019-10",204410,60157,7,6,0,0,0,5,4,0,0,0
4446,"2019-10",94283,3700,7,6,0,0,0,6,3,0,0,0
4447,"2019-11",4073,2616345,6,6,0,0,0,2,3,0,0,0
4448,"2019-03",95161,5218,7,7,0,0,0,6,5,0,0,0
4449,"2019-01",57418,70649,7,5,6,0,0,5,7,3,0,0
4452,"2019-03",83218,4031,4,6,6,0,0,6,1,3,0,0
4453,"2019-03",3746,3475,7,7,0,0,0,6,6,0,0,0
4455,"2019-06",2085751,76935,6,5,6,0,0,2,7,4,0,0
4456,"2019-03",52341,51296,4,6,6,0,0,6,3,2,0,0
4457,"2019-08",2044152,54638,7,7,0,0,0,6,6,0,0,0
4459,"2019-07",67412,95524,7,4,6,0,0,6,6,2,0,0
4461,"2019-10",94283,206806,6,7,0,0,0,3,6,0,0,0
4462,"2019-10",3466,60156,6,6,0,0,0,3,4,0,0,0
4463,"2019-08",4072,4128,6,6,0,0,0,2,1,0,0,0
4465,"2019-03",10248,28487,7,6,0,0,0,5,0,0,0,0
4467,"2019-08",65308,10823,7,6,0,0,0,5,4,0,0,0
4468,"2019-10",2095984,2536184,6,7,0,0,0,3,5,0,0,0
4469,"2019-02",10695,11346,7,6,0,0,0,6,3,0,0,0
4470,"2019-07",51322,1940917,7,7,0,0,0,5,5,0,0,0
4471,"2019-07",4464,1863628,6,6,6,0,0,7,4,1,0,0
4472,"2019-08",2521591,2602424,6,6,0,0,0,3,1,0,0,0
4473,"2019-11",162815,137424,6,6,0,0,0,3,4,0,0,0
4474,"2019-08",28080,3558,6,5,7,0,0,2,7,6,0,0
4475,"2019-12",2095346,2590526,6,6,6,0,0,3,3,3,0,0
4476,"2019-09",9505,2095346,6,6,0,0,0,4,3,0,0,0
4478,"2019-08",364584,10344,0,6,6,0,0,6,2,4,0,0
4480,"2019-02",10248,34159,6,1,6,0,0,3,6,2,0,0
4482,"2019-03",3700,51297,7,7,0,0,0,6,6,0,0,0
4483,"2019-10",1398935,2594847,2,6,6,0,0,6,1,2,0,0
4484,"2019-07",91084,2530168,6,6,0,0,0,2,2,0,0,0
4486,"2019-08",10839,2555959,3,6,7,0,0,6,1,5,0,0
4488,"2019-11",273950,1976304,6,6,0,0,0,3,0,0,0,0
4489,"2019-08",10319,364584,6,4,6,0,0,1,6,2,0,0
4490,"2019-03",3466,3724,7,2,6,0,0,6,6,3,0,0
4491,"2019-08",142094,3481,7,6,0,0,0,6,0,0,0,0
4492,"2019-08",161912,10242,6,6,0,0,0,4,4,0,0,0
4495,"2019-08",11134,259120,6,6,0,0,0,2,1,0,0,0
4496,"2019-10",95161,42681,6,6,0,0,0,3,4,0,0,0
4497,"2019-10",77968,4372,6,6,0,0,0,3,1,0,0,0
4498,"2019-09",2555950,10577,6,6,0,0,0,1,1,0,0,0
4499,"2019-02",71334,2602428,6,4,6,0,0,3,6,3,0,0
4504,"2019-09",3828,59419,6,3,6,0,0,3,6,3,0,0
4505,"2019-09",1459374,41750,6,6,0,0,0,4,2,0,0,0
4507,"2019-03",224134,2516689,7,6,0,0,0,6,3,0,0,0
4509,"2019-03",95506,240231,7,6,0,0,0,6,3,0,0,0
